state_name,statefips,county_name,countyfips,totalrets,agi_stub,child_dep,avg_income_ALL,taxes_paid_ded,pre,post
AL,1,Cherokee,19,1220,5,1,61512,3118.181818181818,52858.27903005464,54212.041666666664
AL,1,Cherokee,19,790,6,1,86146,4193.939393939394,72365.25604871014,74259.22784810126
AL,1,Cherokee,19,730,7,1,127232,6322.222222222222,102826.75305442428,105760.75675675675
AL,1,Cherokee,19,110,8,1,343982,13650.0,263552.1818181818,281633.36363636365
AL,1,Chilton,21,2460,2,1,5522,887.5,5948.786008230452,5974.01646090535
AL,1,Chilton,21,4610,3,2,16977,1103.5714285714287,19948.728492765367,20067.98021978022
AL,1,Chilton,21,4490,4,1,36082,1804.1095890410961,32932.62096802964,33771.608695652176
AL,1,Chilton,21,2370,5,1,61669,2747.297297297297,52642.9452931762,53978.620689655174
AL,1,Chilton,21,1450,6,1,86563,3808.064516129032,72684.82763443454,74521.05594405594
AL,1,Chilton,21,1470,7,1,128282,5834.375,103225.33549365691,106141.22972972973
AL,1,Chilton,21,200,8,1,386735,16238.888888888889,291176.6,310973.3
AL,1,Choctaw,23,690,2,1,5664,0.0,6275.231884057971,6308.768115942029
AL,1,Choctaw,23,1360,3,1,16815,1325.0,18142.678903140204,18461.33834586466
AL,1,Choctaw,23,1250,4,1,36144,1740.625,32822.048721311476,33645.54098360656
AL,1,Choctaw,23,740,5,1,61084,2632.1428571428573,51919.97635135135,53138.04166666666
AL,1,Choctaw,23,440,6,1,87332,3436.3636363636365,72758.08695652174,74508.69565217392
AL,1,Choctaw,23,470,7,1,129436,5639.285714285714,104393.17066545949,107295.79085559076
AL,1,Choctaw,23,70,8,1,351771,14150.0,267578.28571428574,285470.85714285716
AL,1,Clarke,25,1460,2,1,5586,400.0,6046.241379310345,6071.696551724138
AL,1,Clarke,25,3030,3,2,16716,1195.4545454545455,20068.556455314407,20183.764900662252
AL,1,Clarke,25,2430,4,1,35900,1919.047619047619,32620.354362837414,33459.5593220339
AL,1,Clarke,25,1260,5,1,61503,2656.8627450980393,52254.617523809524,53542.736
AL,1,Clarke,25,830,6,1,86710,3833.3333333333335,72297.79619683554,74149.84337349398
AL,1,Clarke,25,950,7,1,128425,5605.357142857143,103110.72642543858,106050.03125
AL,1,Clarke,25,140,8,1,486957,21891.666666666664,363752.0,388245.5714285714
AL,1,Clay,27,810,2,1,5367,0.0,5822.407407407408,5845.925925925926
AL,1,Clay,27,1600,3,1,17268,1511.111111111111,18351.066918789813,18654.171974522294
AL,1,Clay,27,1500,4,1,35615,1625.925925925926,32707.327346938775,33566.60544217687
AL,1,Clay,27,730,5,1,61571,2519.0476190476193,52652.92351598174,53994.9861111111
AL,1,Clay,27,420,6,1,85424,3975.0,72198.14839424142,74085.32558139534
AL,1,Clay,27,350,7,1,126966,5533.333333333333,103473.09411764707,106560.64705882354
AL,1,Clay,27,50,8,1,597140,22120.0,424299.0,440871.0
AL,1,Cleburne,29,790,2,1,5467,0.0,5894.692307692308,5920.7692307692305
AL,1,Cleburne,29,1430,3,1,16950,1375.0,17972.652829440063,18272.957446808512
AL,1,Cleburne,29,1480,4,1,36714,1792.0,33567.862002627626,34393.01388888889
AL,1,Cleburne,29,840,5,1,61563,3096.1538461538466,52706.09495123351,54024.132530120485
AL,1,Cleburne,29,500,6,1,85672,4305.0,71750.54117647058,73707.9607843137
AL,1,Cleburne,29,470,7,1,127972,6500.0,103763.01202590195,106513.60869565218
AL,1,Cleburne,29,60,8,1,430933,13100.0,318202.0,338887.0
AL,1,Coffee,31,2940,2,1,5402,955.5555555555555,5779.61301369863,5800.8493150684935
AL,1,Coffee,31,5180,3,2,17290,1189.2857142857142,19729.815404337143,19845.486166007908
AL,1,Coffee,31,4990,4,1,35829,2058.823529411765,32448.418336673345,33279.17975206611
AL,1,Coffee,31,2800,5,1,61588,2806.410256410257,52349.55094191522,53752.406593406595
AL,1,Coffee,31,2080,6,1,86539,3663.75,72208.34409005629,74168.30243902438
AL,1,Coffee,31,2640,7,1,131998,5495.625,105688.75538656526,108920.28517110266
AL,1,Coffee,31,420,8,1,410812,17134.21052631579,306734.2044134727,326640.45063879207
AL,1,Colbert,33,3570,2,1,5573,1064.2857142857142,5938.960339943343,5959.657223796034
AL,1,Colbert,33,6090,3,1,17047,1146.6666666666667,17744.894092781895,18031.414023372286
AL,1,Colbert,33,5790,4,1,36042,1767.9611650485438,32671.620527566476,33504.00354609929
AL,1,Colbert,33,3240,5,1,61657,2596.1538461538457,52527.12438561863,53865.44514106583
AL,1,Colbert,33,2080,6,1,86337,3790.5263157894733,72309.05963883678,74113.71707317073
AL,1,Colbert,33,2220,7,1,128995,5659.722222222223,103941.08548367373,106909.87330316743
AL,1,Colbert,33,420,8,1,453943,20456.410256410258,334363.37925170065,353115.918367347
AL,1,Conecuh,35,790,2,1,5835,0.0,6471.884615384615,6507.7692307692305
AL,1,Conecuh,35,1590,3,2,16774,1511.111111111111,20342.924767136374,20451.36075949367
AL,1,Conecuh,35,1230,4,1,35284,1563.157894736842,32116.183672086718,32961.55
AL,1,Conecuh,35,510,5,1,61447,2431.25,52174.03344867358,53481.86274509805
AL,1,Conecuh,35,280,6,1,84882,3950.0,71215.32142857143,73048.10714285714
AL,1,Conecuh,35,240,7,1,134771,5264.285714285714,108409.8125,112159.25
AL,1,Conecuh,35,40,8,1,408825,20150.0,302307.0,328262.0
AL,1,Coosa,37,540,2,1,5557,0.0,6011.054545454545,6047.236363636363
AL,1,Coosa,37,1070,3,1,17538,850.0,18567.355140186915,18866.14285714286
AL,1,Coosa,37,1170,4,1,35288,1635.294117647059,32073.786474733843,32923.666666666664
AL,1,Coosa,37,500,5,1,60918,2446.666666666667,51761.19019607844,53125.74509803922
AL,1,Coosa,37,300,6,1,85690,3790.9090909090905,71718.36551724139,73562.06896551725
AL,1,Coosa,37,230,7,1,129457,4733.333333333333,105590.82608695653,109462.0
AL,1,Coosa,37,40,8,1,438925,19400.000000000004,330930.25,354368.0
AL,1,Covington,39,2360,2,1,5517,785.7142857142858,5973.645299145298,5999.401709401709
AL,1,Covington,39,4370,3,1,17067,1359.090909090909,18131.189260816347,18431.437209302327
AL,1,Covington,39,3520,4,1,35368,1770.2127659574467,32475.0717990222,33297.22093023256
AL,1,Covington,39,1760,5,1,61734,2535.5555555555557,52783.86274960589,54113.89017341041
AL,1,Covington,39,1100,6,1,86310,3712.1951219512193,72516.85247933884,74435.9909090909
AL,1,Covington,39,1250,7,1,132277,5802.7027027027025,105858.240448,109249.76
AL,1,Covington,39,310,8,1,381216,14575.0,284948.73333333334,312379.4215053763
AL,1,Crenshaw,41,850,2,1,5660,0.0,6141.235294117647,6170.058823529412
AL,1,Crenshaw,41,1680,3,1,17336,1612.5,18328.376075731496,18630.89156626506
AL,1,Crenshaw,41,1580,4,1,35796,1831.8181818181818,32437.56627194773,33287.72903225807
AL,1,Crenshaw,41,710,5,1,61348,2661.904761904762,52247.30241448693,53607.24285714285
AL,1,Crenshaw,41,410,6,1,86151,3542.857142857143,72419.14390243903,74227.7
AL,1,Crenshaw,41,360,7,1,126297,5647.619047619049,102036.44444444444,104948.44444444444
AL,1,Crenshaw,41,80,8,1,414262,14983.333333333334,307884.5,331725.5
AL,1,Cullman,43,5040,2,1,5440,1120.0,5830.6760563380285,5854.897384305835
AL,1,Cullman,43,8120,3,1,17202,1130.909090909091,17939.28979053223,18231.46800501882
AL,1,Cullman,43,8850,4,1,36228,1780.1526717557254,33147.82829566854,33980.31481481482
AL,1,Cullman,43,4680,5,1,61513,2699.253731343284,52732.024207213755,54047.36165577342
AL,1,Cullman,43,2900,6,1,86458,3710.924369747899,72627.26478433257,74523.66898954703
AL,1,Cullman,43,2840,7,1,130408,5771.428571428572,104998.31092917932,108066.38515901062
AL,1,Cullman,43,610,8,1,469179,18935.714285714286,344247.42900805775,360858.74993053626
AL,1,Dale,45,2910,2,1,5512,1112.5,5945.333333333333,5967.166666666667
AL,1,Dale,45,5490,3,1,17111,1158.3333333333335,17938.518274075654,18230.506493506495
AL,1,Dale,45,5130,4,1,36003,1883.8709677419354,32711.106415560167,33544.24849699399
AL,1,Dale,45,2730,5,1,61736,2608.5714285714284,52519.36892460773,53889.53731343283
AL,1,Dale,45,1770,6,1,86402,3586.666666666667,71911.35766563944,73936.13068181818
AL,1,Dale,45,1660,7,1,128867,6053.488372093023,103582.71697699891,106739.98181818181
AL,1,Dale,45,210,8,1,309833,12961.11111111111,236260.44897959183,248877.79591836737
AL,1,Dallas,47,2380,2,1,6299,933.3333333333334,6856.818565400843,6882.9198312236285
AL,1,Dallas,47,6340,3,2,16600,1087.1794871794873,19693.95074858545,19801.314285714285
AL,1,Dallas,47,3890,4,1,35159,1720.2127659574467,31714.669999797585,32586.70866141732
AL,1,Dallas,47,1570,5,1,61020,2607.894736842106,51666.34315807001,53028.62091503268
AL,1,Dallas,47,790,6,1,85837,3546.1538461538457,71375.58909444987,73210.64102564103
AL,1,Dallas,47,850,7,1,128525,5596.363636363637,104090.98632010944,107076.33378932968
AL,1,Dallas,47,180,8,1,503889,19643.75,376111.0,402453.55555555556
AL,1,DeKalb,49,4130,2,1,5428,1036.3636363636363,5859.765853658537,5887.492682926829
AL,1,DeKalb,49,8070,3,2,17432,1347.2222222222222,20326.535227362834,20446.86825595985
AL,1,DeKalb,49,7240,4,1,35431,1871.264367816092,32791.64113493113,33644.380281690144
AL,1,DeKalb,49,3280,5,1,61408,2804.878048780488,52752.93307692308,54051.904615384614
AL,1,DeKalb,49,1750,6,1,86320,4109.090909090909,72674.23770114942,74515.98850574713
AL,1,DeKalb,49,1450,7,1,128081,5878.651685393258,103657.82910820452,106718.9724137931
AL,1,DeKalb,49,300,8,1,437203,20130.76923076923,324737.6183908046,346639.2873563218
AL,1,Elmore,51,4370,2,1,5438,1089.4736842105262,5758.125874125874,5778.55944055944
AL,1,Elmore,51,8050,3,2,17048,1191.6666666666665,19299.709556389316,19421.7423857868
AL,1,Elmore,51,8360,4,1,36245,2288.8888888888887,32649.23644288463,33494.38605230387
AL,1,Elmore,51,5080,5,1,61562,2870.491803278688,52265.69123755152,53629.09368635437
AL,1,Elmore,51,3670,6,1,86927,3677.3255813953483,72677.9633624431,74571.24376731302
AL,1,Elmore,51,4350,7,1,130809,5444.137931034483,104949.07390300231,108038.30484988453
AL,1,Elmore,51,720,8,1,412903,13800.0,308119.4190476191,331426.7214285714
AL,1,Escambia,53,2100,2,1,5769,971.4285714285713,6290.626794258374,6317.387559808612
AL,1,Escambia,53,4360,3,2,16996,1019.2307692307693,20210.95987568914,20324.93039443155
AL,1,Escambia,53,3630,4,1,35939,1766.6666666666667,32618.10883090352,33475.18258426966
AL,1,Escambia,53,1810,5,1,61330,2686.8852459016393,52029.15871421396,53345.88636363636
AL,1,Escambia,53,1020,6,1,86216,3560.0,72113.38982721801,73962.51485148515
AL,1,Escambia,53,1060,7,1,129824,5605.172413793103,104056.9790356394,107222.24039133474
AL,1,Escambia,53,210,8,1,392033,16188.888888888889,294107.2571428571,314316.5928571428
AL,1,Etowah,55,6590,2,1,5487,1000.0,5865.8466257668715,5886.687116564417
AL,1,Etowah,55,12150,3,1,16974,1341.5584415584417,17925.20557803657,18221.346955796496
AL,1,Etowah,55,10380,4,1,35717,2136.4532019704434,32675.193832775083,33521.48173741363
AL,1,Etowah,55,5400,5,1,61477,3389.119170984456,52432.62830987887,53782.65217391305
AL,1,Etowah,55,3190,6,1,86435,4660.25641025641,72390.67951668585,74255.78481012658
AL,1,Etowah,55,3090,7,1,128985,6663.839285714286,104329.48684945659,106993.03908794788
AL,1,Etowah,55,670,8,1,434949,19503.1746031746,325421.79511533247,343000.14246947085
AL,1,Fayette,57,890,2,1,5651,366.66666666666663,6132.696629213483,6162.977528089887
AL,1,Fayette,57,1740,3,1,16886,790.9090909090908,18054.040063783137,18358.56069364162
AL,1,Fayette,57,1620,4,1,36307,1589.4736842105265,33304.992476851854,34156.83125
AL,1,Fayette,57,890,5,1,60965,2536.363636363636,52183.615911145556,53501.34482758621
AL,1,Fayette,57,500,6,1,85320,3776.470588235294,71418.55098039216,73410.4117647059
AL,1,Fayette,57,460,7,1,127285,5334.615384615385,102694.87901701323,106063.39130434782
AL,1,Fayette,57,60,8,1,331950,13840.0,254880.5,269742.8333333333
AL,1,Franklin,59,1780,2,1,5520,800.0,5896.965909090909,5922.125
AL,1,Franklin,59,3680,3,2,17617,1252.9411764705883,20166.98614429049,20291.851648351647
AL,1,Franklin,59,3580,4,2,35067,1832.5581395348838,34219.47284693374,35333.02279202279
AL,1,Franklin,59,1490,5,1,61021,2823.076923076923,52433.94830400871,53742.54054054054
AL,1,Franklin,59,810,6,1,86391,4043.333333333333,72650.49864498645,74544.63414634146
AL,1,Franklin,59,700,7,1,127484,5847.727272727272,104028.03673469386,106782.09795918367
AL,1,Franklin,59,140,8,1,465914,18175.0,347203.85714285716,369408.71428571426
AL,1,Geneva,61,1620,2,1,5577,400.0,6069.459627329193,6100.819875776398
AL,1,Geneva,61,2870,3,1,16934,1160.0,18065.840425531915,18374.510638297877
AL,1,Geneva,61,2560,4,1,35722,1800.0,32856.147468749994,33683.912
AL,1,Geneva,61,1290,5,1,61529,2736.6666666666665,52756.62200073827,54111.1746031746
AL,1,Geneva,61,760,6,1,86447,3817.391304347826,72326.23923444976,74374.62337662338
AL,1,Geneva,61,690,7,1,127804,5300.0,102889.67044738501,106376.98550724638
AL,1,Geneva,61,120,8,1,423008,15280.0,312650.3333333333,332601.0
AL,1,Greene,63,510,2,1,6357,0.0,7062.735849056604,7090.547169811321
AL,1,Greene,63,1430,3,2,16938,1563.6363636363637,20469.216783216783,20610.91608391608
AL,1,Greene,63,810,4,2,34779,2363.6363636363635,33668.90504496265,34854.049382716046
AL,1,Greene,63,270,5,1,60589,3107.142857142857,51607.434472934474,53019.26923076923
AL,1,Greene,63,150,6,1,85207,3550.0,71411.21666666666,73441.75
AL,1,Greene,63,120,7,1,121283,6450.0,102993.57575757576,104265.86363636363
AL,1,Greene,63,20,8,0,369350,0.0,264263.0,281050.0
AL,1,Hale,65,940,2,1,5926,0.0,6437.419354838709,6459.193548387097
AL,1,Hale,65,2070,3,2,16991,1200.0,20136.8452685422,20263.264705882353
AL,1,Hale,65,1750,4,1,35336,1743.3333333333335,31821.50588235294,32691.14117647059
AL,1,Hale,65,760,5,1,60864,2708.0,51606.97884068279,53000.16216216216
AL,1,Hale,65,390,6,1,86128,3857.1428571428573,71639.69294871794,73664.85
AL,1,Hale,65,350,7,1,126557,5057.894736842106,102507.19159663867,106075.58823529411
AL,1,Hale,65,50,8,1,452120,15150.0,330163.2,351906.0
AL,1,Henry,67,1010,2,1,5456,350.0,5896.742574257426,5922.564356435643
AL,1,Henry,67,1940,3,1,17104,1836.3636363636363,17982.42330112808,18271.465968586388
AL,1,Henry,67,1700,4,1,35785,1925.0,32650.74459893048,33483.65454545455
AL,1,Henry,67,910,5,1,61599,2780.769230769231,52551.839682539685,53920.45555555555
AL,1,Henry,67,560,6,1,85209,3763.636363636363,71586.68558673469,73498.69642857143
AL,1,Henry,67,650,7,1,131275,5902.4390243902435,105376.2,108525.5076923077
AL,1,Henry,67,120,8,1,340108,14600.0,257625.75,274686.6666666667
AL,1,Houston,69,6920,2,1,5612,1216.6666666666667,6000.508771929824,6023.116959064328
AL,1,Houston,69,12500,3,2,16876,1375.3246753246754,19357.401163517912,19478.78013029316
AL,1,Houston,69,10450,4,1,35640,2078.804347826087,32341.67136701323,33160.18190854871
AL,1,Houston,69,5100,5,1,61597,2791.6167664670656,52385.93702352941,53743.19
AL,1,Houston,69,3370,6,1,86691,3856.3758389261743,72627.24750795146,74555.55988023953
AL,1,Houston,69,4240,7,1,133392,5969.122807017544,107120.33913525748,110280.64845605701
AL,1,Houston,69,1260,8,1,478665,19977.310924369747,354388.69066666666,372997.1328888889
AL,1,Jackson,71,3150,2,1,5520,1410.0,5957.208333333332,5981.083333333332
AL,1,Jackson,71,5630,3,1,17405,1281.4814814814815,18181.95129153195,18474.263157894737
AL,1,Jackson,71,5660,4,1,35632,1818.840579710145,32710.556444282276,33556.18115942029
AL,1,Jackson,71,2840,5,1,61403,2692.647058823529,52583.44698189135,53933.764285714286
AL,1,Jackson,71,1670,6,1,85948,3687.0370370370374,72103.64750018036,73992.73493975903
AL,1,Jackson,71,1610,7,1,128835,5789.247311827957,103624.1644045702,106792.12962962964
AL,1,Jackson,71,310,8,1,410997,17592.30769230769,306265.9032258064,329221.06451612903
AL,1,Jefferson,73,39960,2,1,5630,1458.9595375722542,5961.329528158295,5982.987823439878
AL,1,Jefferson,73,76560,3,2,16921,1681.10599078341,19202.11585653257,19321.96605674887
AL,1,Jefferson,73,72670,4,1,36073,2389.822294022617,32066.097842800784,32902.88952164009
AL,1,Jefferson,73,36620,5,1,61135,3542.4858757062148,51327.51812352033,52706.94636776391
AL,1,Jefferson,73,21670,6,1,86622,4829.2343387471,71883.5131073755,73737.34796978282
AL,1,Jefferson,73,31400,7,1,135303,7634.718337994407,108584.87077573454,111346.81636716664
AL,1,Jefferson,73,13500,8,1,563892,28178.587874136607,417561.4077705807,439577.3235841223
AL,1,Lamar,75,790,2,1,5659,0.0,6162.307692307692,6188.2692307692305
AL,1,Lamar,75,1390,3,1,16812,1110.0,18175.48500761435,18491.65693430657
AL,1,Lamar,75,1400,4,1,36639,1611.1111111111113,33425.15203336809,34269.846715328466
AL,1,Lamar,75,800,5,1,61802,2494.1176470588234,53026.020370370374,54358.37037037037
AL,1,Lamar,75,410,6,1,87671,3700.0,74110.37804878049,75998.25
AL,1,Lamar,75,370,7,1,127262,5545.454545454546,104062.24543462382,107292.13513513513
AL,1,Lamar,75,40,8,1,305450,12175.0,234665.0,250191.0
AL,1,Lauderdale,77,6170,2,1,5358,1089.4736842105265,5663.032679738563,5684.964052287581
AL,1,Lauderdale,77,9720,3,1,16998,1156.0,17533.300431969627,17813.63179916318
AL,1,Lauderdale,77,8730,4,1,36007,1873.2919254658386,32825.458083812184,33650.72150411281
AL,1,Lauderdale,77,5160,5,1,61595,2753.939393939394,52649.41122495971,53966.71485148516
AL,1,Lauderdale,77,3370,6,1,86556,3783.673469387755,72749.54864953973,74636.17117117117
AL,1,Lauderdale,77,3750,7,1,131481,5824.897959183673,105765.40850759608,108938.14209115281
AL,1,Lauderdale,77,890,8,1,478489,21246.913580246914,356420.6450987989,379536.7663696242
AL,1,Lawrence,79,1940,2,1,5575,716.6666666666667,5989.0,6013.09375
AL,1,Lawrence,79,3590,3,1,17153,1312.5,18168.42926836945,18469.74011299435
AL,1,Lawrence,79,3440,4,1,36067,1747.272727272727,32946.509678421084,33785.507418397625
AL,1,Lawrence,79,1910,5,1,61427,2590.909090909091,52390.69298318513,53706.142857142855
AL,1,Lawrence,79,1200,6,1,86866,3630.434782608696,72781.67913165267,74632.02521008403
AL,1,Lawrence,79,1150,7,1,125992,5496.923076923076,101240.25595463139,104223.44347826087
AL,1,Lawrence,79,90,8,1,422156,13700.0,315425.55555555556,337118.22222222225
AL,1,Lee,81,9610,2,1,5486,1692.0,5757.307368421053,5774.096842105263
AL,1,Lee,81,15480,3,2,16936,1502.7777777777778,18789.88336949546,18914.206964520366
AL,1,Lee,81,14900,4,1,36013,2439.10447761194,32359.054484144934,33200.10771369006
AL,1,Lee,81,7900,5,1,61356,3596.385542168675,52107.14148792015,53440.378590078326
AL,1,Lee,81,5190,6,1,86725,4805.821917808219,72701.50405002078,74459.01960784313
AL,1,Lee,81,7010,7,1,133563,7263.58595194085,107828.93482896993,110550.22962468826
AL,1,Lee,81,1880,8,1,402744,19430.681818181816,304464.8911138924,323755.0292410968
AL,1,Limestone,83,5040,2,1,5332,1168.75,5630.580645161291,5649.306451612903
AL,1,Limestone,83,8440,3,1,17150,1103.7037037037037,17906.938089568903,18196.102163461535
AL,1,Limestone,83,8580,4,1,36056,1879.2682926829266,32697.73555170791,33539.57692307692
AL,1,Limestone,83,5110,5,1,61696,2792.1787709497207,52464.839863013694,53830.28600000001
AL,1,Limestone,83,3820,6,1,87049,4012.2905027932966,72598.81373445249,74513.06349206348
AL,1,Limestone,83,5570,7,1,134532,6137.027707808565,107258.6718876866,110290.48288288288
AL,1,Limestone,83,1140,8,1,360319,14465.384615384617,272900.0405701754,290621.49749373435
AL,1,Lowndes,85,640,2,1,5994,0.0,6533.4375,6572.375
AL,1,Lowndes,85,1800,3,2,16883,1118.181818181818,20077.602372034955,20182.292134831456
AL,1,Lowndes,85,1340,4,2,34794,1711.111111111111,33290.050358892564,34443.03053435114
AL,1,Lowndes,85,480,5,1,59775,2514.285714285714,50385.98369565218,51735.47826086956
AL,1,Lowndes,85,240,6,1,86663,3736.3636363636365,72274.67333333332,74327.6
AL,1,Lowndes,85,250,7,1,132584,5605.882352941177,107135.55,110809.83333333331
AL,1,Lowndes,85,40,8,0,438750,17450.0,323216.0,343071.0
AL,1,Macon,87,1280,2,1,5900,600.0,6316.425196850394,6339.7322834645665
AL,1,Macon,87,2810,3,2,17021,1241.1764705882354,19575.59926513098,19691.50180505415
AL,1,Macon,87,2240,4,1,35344,2242.8571428571427,31505.47004608295,32369.953917050687
AL,1,Macon,87,790,5,1,60276,3148.7804878048782,50526.619920053294,51835.72368421053
AL,1,Macon,87,370,6,1,85870,4045.4545454545455,70986.13063063064,72665.08333333333
AL,1,Macon,87,300,7,1,132327,6454.545454545455,105988.15333333334,108757.7111111111
AL,1,Macon,87,50,8,0,358000,15720.0,269146.0,287860.0
AL,1,Madison,89,23360,2,1,5254,1145.3488372093022,5524.895716140199,5542.80657723929
AL,1,Madison,89,35810,3,2,17074,1331.203007518797,18885.88402433599,19011.941929974382
AL,1,Madison,89,33230,4,1,35990,2018.1556195965418,32184.177550218996,33006.48724331052
AL,1,Madison,89,20580,5,1,61758,2984.5386533665837,51887.42657091423,53284.10955477739
AL,1,Madison,89,15600,6,1,86922,4097.225725094578,71728.65514497494,73685.64290385872
AL,1,Madison,89,27830,7,1,136846,6362.372708757638,108597.22621478884,111671.72829640392
AL,1,Madison,89,7770,8,1,381522,16474.162011173183,286960.6562309818,304575.93773341447
AL,1,Marengo,91,1170,2,1,5906,0.0,6484.8448275862065,6516.4137931034475
AL,1,Marengo,91,2510,3,2,16784,1143.75,19969.595392623058,20077.08064516129
AL,1,Marengo,91,2040,4,1,35456,1742.1052631578948,32197.547787959407,33054.522613065325
AL,1,Marengo,91,950,5,1,61605,2661.2903225806454,52290.32869269949,53701.62365591398
AL,1,Marengo,91,570,6,1,87172,3734.782608695652,72516.25792551554,74537.59649122808
AL,1,Marengo,91,780,7,1,130335,5686.95652173913,104204.62163050626,107677.69230769231
AL,1,Marengo,91,130,8,1,409377,16483.333333333332,307692.8461538461,330292.3846153846
AL,1,Marion,93,1750,2,1,5538,540.0,6011.462427745665,6037.843930635838
AL,1,Marion,93,3020,3,1,17165,1135.2941176470588,18221.436619405304,18521.28859060403
AL,1,Marion,93,2820,4,1,35776,1778.3783783783783,33035.91176166071,33880.73722627737
AL,1,Marion,93,1430,5,1,61323,2963.8888888888887,52604.46377027228,53886.22695035461
AL,1,Marion,93,800,6,1,86301,4029.6296296296296,72593.90154320988,74560.74074074074
AL,1,Marion,93,660,7,1,127533,6025.0,103179.90256410255,106217.56923076924
AL,1,Marion,93,110,8,1,393118,15990.0,295211.9090909091,320205.45454545453
AL,1,Marshall,95,6080,2,1,5460,1183.3333333333333,5844.75,5869.0
AL,1,Marshall,95,11590,3,2,17357,1185.7142857142858,20125.245296991026,20243.82152230971
AL,1,Marshall,95,9870,4,2,35343,1885.8064516129034,34554.28702008093,35681.6231884058
AL,1,Marshall,95,4700,5,1,61354,2885.815602836879,52574.985313174955,53907.55291576675
AL,1,Marshall,95,2880,6,1,86018,3871.6666666666665,72437.1701754386,74299.35789473684
AL,1,Marshall,95,3010,7,1,131445,6047.71573604061,105771.34092338936,108910.55149501661
AL,1,Marshall,95,710,8,1,458297,17603.076923076922,337624.5037762809,354006.35578689526
AL,1,Mobile,97,25670,2,1,5823,1268.6868686868686,6170.875492513789,6191.192277383767
AL,1,Mobile,97,53060,3,2,16653,1219.3548387096776,19111.855499451885,19236.800726022164
AL,1,Mobile,97,41600,4,1,35989,2006.935817805383,32246.91924225029,33076.04427860696
AL,1,Mobile,97,21500,5,1,61219,2977.622377622377,51734.3254986091,53064.8038277512
AL,1,Mobile,97,13170,6,1,86459,4038.4024577572964,71903.44755354486,73763.01547987617
AL,1,Mobile,97,15210,7,1,132293,6315.42912246866,105992.85052760797,108945.68837209303
AL,1,Mobile,97,4060,8,1,470404,20621.54255319149,348452.1521565544,368827.1056226429
AL,1,Monroe,99,1160,2,1,5646,0.0,6141.637931034483,6171.206896551724
AL,1,Monroe,99,2420,3,2,16814,1158.8235294117649,20290.094008264463,20400.991666666665
AL,1,Monroe,99,1970,4,1,35517,1707.142857142857,32400.163626269037,33253.432291666664
AL,1,Monroe,99,1020,5,1,60983,2491.176470588235,51863.30303030303,53130.36363636363
AL,1,Monroe,99,620,6,1,86818,3484.6153846153848,72640.45055526176,74494.32786885246
AL,1,Monroe,99,670,7,1,129100,5633.333333333333,103859.61728670081,106936.17910447762
AL,1,Monroe,99,100,8,1,863770,18022.222222222223,600126.4,631661.8
AL,1,Montgomery,101,13820,2,1,5826,1236.2068965517242,6214.6935483870975,6236.2338709677415
AL,1,Montgomery,101,29450,3,2,16932,1138.8349514563106,19451.70535960611,19568.479834539812
AL,1,Montgomery,101,25470,4,2,35824,1884.4155844155844,33534.70409525673,34622.50081433225
AL,1,Montgomery,101,11620,5,1,61252,2760.4519774011296,51412.50566873805,52828.88958707361
AL,1,Montgomery,101,6790,6,1,86496,3786.4864864864867,71690.40499181433,73615.14781297135
AL,1,Montgomery,101,8780,7,1,133904,5858.059210526315,107525.87134849827,110531.31870887119
AL,1,Montgomery,101,2970,8,1,456515,20351.094890510947,340471.19371721754,359680.0627820151
AL,1,Morgan,103,7640,2,1,5418,1139.2857142857142,5776.722222222223,5801.075396825397
AL,1,Morgan,103,13840,3,2,17321,1171.111111111111,19712.298949529046,19834.31474688188
AL,1,Morgan,103,12240,4,2,35875,2017.8082191780823,34472.21549568824,35585.86120401338
AL,1,Morgan,103,6760,5,1,61581,2728.270042194093,52388.80746472462,53734.963800904974
AL,1,Morgan,103,4540,6,1,86698,3835.096153846154,72479.30963570539,74359.08685968819
AL,1,Morgan,103,5640,7,1,132572,5977.925531914893,106075.0403321471,109058.08540925267
AL,1,Morgan,103,1080,8,1,402500,16400.0,305918.16770508833,326034.4245413638
AL,1,Perry,105,570,2,1,6449,433.33333333333337,7200.016949152542,7228.71186440678
AL,1,Perry,105,1520,3,2,16572,1057.142857142857,19849.67209829209,19953.09271523179
AL,1,Perry,105,920,4,1,34968,1781.8181818181818,31613.403623188406,32491.31111111111
AL,1,Perry,105,330,5,1,60991,2776.923076923077,51591.602387511484,52989.06060606061
AL,1,Perry,105,170,6,1,86547,3475.0,71253.19195046439,73149.1052631579
AL,1,Perry,105,150,7,1,141320,5799.999999999999,116904.0,120813.4
AL,1,Perry,105,0,8,0,0,0.0,0.0,0.0
AL,1,Pickens,107,1040,2,1,6143,225.0,6696.701923076923,6724.5
AL,1,Pickens,107,2360,3,2,16948,1247.0588235294117,20020.45284425693,20127.596566523604
AL,1,Pickens,107,1890,4,1,35587,1860.6060606060605,32305.287516087516,33158.42162162162
AL,1,Pickens,107,880,5,1,61908,3036.0,52848.9305268595,54186.545454545456
AL,1,Pickens,107,550,6,1,86698,3789.4736842105262,72524.36267942585,74571.94736842105
AL,1,Pickens,107,480,7,1,127633,5570.000000000001,103128.33333333333,106371.41666666667
AL,1,Pickens,107,80,8,1,374262,16057.142857142857,287626.875,306740.375
